loss,val_loss,epoch
0.31933537125587463,0.12679368257522583,0
0.11906079947948456,0.1469281017780304,1
0.09779390692710876,0.06716562807559967,2
0.08082164078950882,0.08661820739507675,3
0.07402083277702332,0.07421309500932693,4
0.06159070506691933,0.06878840178251266,5
0.06870317459106445,0.0692245289683342,6
0.06725172698497772,0.06341376155614853,7
0.06967801600694656,0.08440087735652924,8
0.06715741008520126,0.06359823048114777,9
0.0679735615849495,0.08289521187543869,10
0.060081638395786285,0.06735004484653473,11
0.058670833706855774,0.05973118171095848,12
0.04909200966358185,0.06093992292881012,13
0.047694310545921326,0.046625737100839615,14
0.05038607120513916,0.053058233112096786,15
0.054163720458745956,0.06942790001630783,16
0.05452759191393852,0.05489517003297806,17
0.047709930688142776,0.07071340829133987,18
0.046644292771816254,0.044683534651994705,19
0.04239257425069809,0.04148009046912193,20
0.045040737837553024,0.05097507685422897,21
0.0459192618727684,0.0535765178501606,22
0.04423537477850914,0.05559253692626953,23
0.04364504665136337,0.04439089447259903,24
0.04735904186964035,0.047958970069885254,25
0.04608548805117607,0.057916417717933655,26
0.04774918779730797,0.044836048036813736,27
0.04088274762034416,0.03821016848087311,28
0.03955007717013359,0.06405109912157059,29
0.04121629521250725,0.05431699380278587,30
0.042960211634635925,0.04844566807150841,31
0.04407467693090439,0.05371337756514549,32
0.040200866758823395,0.046428244560956955,33
0.037679992616176605,0.05145406723022461,34
0.04298759624361992,0.056138746440410614,35
0.0414341501891613,0.056772492825984955,36
0.04324231296777725,0.049610987305641174,37
0.04015228897333145,0.044684037566185,38
0.03842843323945999,0.04084001109004021,39
0.035482537001371384,0.04464755207300186,40
0.03968369960784912,0.04315778240561485,41
0.0415227897465229,0.06138760223984718,42
0.04046652093529701,0.047044601291418076,43
0.041212935000658035,0.06002194806933403,44
0.05059259384870529,0.04659360274672508,45
0.051461491733789444,0.054527536034584045,46
0.04106583446264267,0.0492960661649704,47
0.03947046771645546,0.04231669753789902,48
0.04095880314707756,0.048036839812994,49
0.04252741485834122,0.04500914365053177,50
0.04170931503176689,0.05009724199771881,51
0.041785478591918945,0.054573532193899155,52
0.04065680131316185,0.03313182294368744,53
0.03578900173306465,0.04399847611784935,54
0.04007555544376373,0.03796067088842392,55
0.03918205201625824,0.04255133122205734,56
0.03569725900888443,0.06632936745882034,57
0.03935391083359718,0.04168131202459335,58
0.03637629374861717,0.04159362241625786,59
0.03664669767022133,0.05204853042960167,60
0.03653062880039215,0.0464058481156826,61
0.03683195635676384,0.03846489638090134,62
0.03715864196419716,0.053144730627536774,63
0.03619120642542839,0.05436043068766594,64
0.04293119162321091,0.04414042457938194,65
0.03891497850418091,0.0520627386868,66
0.04429147392511368,0.038356997072696686,67
0.04374590888619423,0.037976644933223724,68
0.041069891303777695,0.03806878998875618,69
0.03934171423316002,0.045343734323978424,70
0.03964022174477577,0.05973083898425102,71
0.04057737812399864,0.03832996264100075,72
0.03742671757936478,0.05608616769313812,73
0.04247967153787613,0.04588817432522774,74
0.04137309268116951,0.05562721937894821,75
0.042892374098300934,0.05266689509153366,76
0.038113366812467575,0.0421757772564888,77
0.03497885540127754,0.04016418382525444,78
0.03712715581059456,0.033855922520160675,79
0.03208564966917038,0.052788637578487396,80
0.03559010475873947,0.03188268095254898,81
0.03546491637825966,0.04889941215515137,82
0.03640633448958397,0.04678576812148094,83
0.03694566339254379,0.0407116673886776,84
0.033243343234062195,0.03755829483270645,85
0.03161139786243439,0.029847709462046623,86
0.036471929401159286,0.03542496636509895,87
0.03878173977136612,0.05088845267891884,88
0.04703551158308983,0.04234180599451065,89
0.04028240218758583,0.049203060567379,90
0.042202018201351166,0.04013966768980026,91
0.0376100167632103,0.047808948904275894,92
0.03479747101664543,0.038578931242227554,93
0.02806062437593937,0.05255476385354996,94
0.03612419590353966,0.04482695087790489,95
0.03295616805553436,0.03843885287642479,96
0.03479250520467758,0.039847008883953094,97
0.03553541377186775,0.03877224773168564,98
0.03250793367624283,0.03449789807200432,99
0.03508790209889412,0.0412481389939785,100
0.033743370324373245,0.04878910258412361,101
0.031377486884593964,0.05141697824001312,102
0.031871248036623,0.03341323882341385,103
0.03368779644370079,0.05204418674111366,104
0.03991798684000969,0.052751123905181885,105
0.039302777498960495,0.0347287580370903,106
0.03387434780597687,0.03548875078558922,107
0.031420763581991196,0.03233935683965683,108
0.03149211406707764,0.04429686814546585,109
0.029907790943980217,0.048123836517333984,110
0.02881159819662571,0.035930462181568146,111
0.027079099789261818,0.027437206357717514,112
0.03133242204785347,0.035213448107242584,113
0.03472502902150154,0.04139017313718796,114
0.029492873698472977,0.03329199552536011,115
0.03145654872059822,0.034408800303936005,116
0.0279887355864048,0.04538152739405632,117
0.02896818332374096,0.05035329982638359,118
0.03080308809876442,0.03702988475561142,119
0.032220978289842606,0.04130959138274193,120
0.030718306079506874,0.03492807596921921,121
0.03312940150499344,0.034500956535339355,122
0.033278122544288635,0.03551002964377403,123
0.03242023289203644,0.037553537636995316,124
0.027189861983060837,0.039212312549352646,125
0.030827583745121956,0.03345651552081108,126
0.028913119807839394,0.033250145614147186,127
0.025353742763400078,0.03233467414975166,128
0.02593918889760971,0.04294462129473686,129
0.0289499219506979,0.040895864367485046,130
0.02768048457801342,0.04832748696208,131
0.03014357015490532,0.032875772565603256,132
0.02947828732430935,0.037999171763658524,133
0.033174674957990646,0.03309367969632149,134
0.027253450825810432,0.03816713020205498,135
0.028720123693346977,0.03645496815443039,136
0.027636520564556122,0.037282466888427734,137
0.03414773941040039,0.04073445126414299,138
0.03171496465802193,0.040374476462602615,139
0.028958113864064217,0.04273190721869469,140
0.026589972898364067,0.03721335902810097,141
0.032174382358789444,0.050723250955343246,142
0.03627366945147514,0.05022088810801506,143
0.02886022813618183,0.03211416304111481,144
0.02695000171661377,0.03208316117525101,145
0.030493849888443947,0.040911804884672165,146
0.0247989222407341,0.029047762975096703,147
0.024165043607354164,0.03353290632367134,148
0.027560804039239883,0.036525897681713104,149
0.028532849624753,0.04943499714136124,150
0.03398389369249344,0.023762939497828484,151
0.0330972895026207,0.04630687087774277,152
0.033178944140672684,0.03593261167407036,153
0.024959653615951538,0.041073814034461975,154
0.027103938162326813,0.02766408957540989,155
0.02736973948776722,0.03889073431491852,156
0.026897283270955086,0.03546977415680885,157
0.03151451423764229,0.03374635800719261,158
0.02661031112074852,0.031826749444007874,159
0.02851293236017227,0.03848981857299805,160
0.028646472841501236,0.04083993285894394,161
0.028598602861166,0.03519415110349655,162
0.025667836889624596,0.03758423402905464,163
0.03572198003530502,0.032283179461956024,164
0.029905294999480247,0.042664866894483566,165
0.029696159064769745,0.031527675688266754,166
0.027509141713380814,0.03221626952290535,167
0.02496115304529667,0.031370602548122406,168
0.023504525423049927,0.03796364367008209,169
0.024940473958849907,0.038035377860069275,170
0.029330283403396606,0.0401737354695797,171
0.03584929555654526,0.04763439670205116,172
0.03309137374162674,0.04359959065914154,173
0.027999689802527428,0.03286711499094963,174
0.02631920576095581,0.039627980440855026,175
0.029045192524790764,0.033810459077358246,176
0.024738525971770287,0.02621224895119667,177
0.02631479687988758,0.029978323727846146,178
0.029095644131302834,0.02248828485608101,179
0.031878430396318436,0.04557817801833153,180
0.028266314417123795,0.03729746490716934,181
0.02712935581803322,0.039829596877098083,182
0.02713247574865818,0.026054689660668373,183
0.026292363181710243,0.04156731069087982,184
0.02813757210969925,0.031534984707832336,185
0.024741031229496002,0.028052568435668945,186
0.023702891543507576,0.031136425212025642,187
0.024583619087934494,0.02954113855957985,188
0.0213150791823864,0.030436472967267036,189
0.022233599796891212,0.035212621092796326,190
0.024102574214339256,0.042035091668367386,191
0.023359427228569984,0.030391864478588104,192
0.024287831038236618,0.0312931053340435,193
0.023935381323099136,0.04574637487530708,194
0.022707168012857437,0.025243302807211876,195
0.020395638421177864,0.028423232957720757,196
0.022276943549513817,0.02362844906747341,197
0.020948907360434532,0.032019659876823425,198
0.022349311038851738,0.04254249110817909,199
0.02391771413385868,0.035151407122612,200
0.020694322884082794,0.03186417371034622,201
0.021526776254177094,0.03426693379878998,202
0.020878158509731293,0.02591598778963089,203
0.02214154787361622,0.032893966883420944,204
0.024179982021450996,0.03344499319791794,205
0.02350735291838646,0.03104795329272747,206
0.023680085316300392,0.025090577080845833,207
0.023931464180350304,0.027623647823929787,208
0.02461536042392254,0.0343976654112339,209
0.027944881469011307,0.0275783222168684,210
0.022391049191355705,0.026025613769888878,211
0.024146337062120438,0.025678813457489014,212
0.017275545746088028,0.03007691726088524,213
0.020307978615164757,0.03480245918035507,214
0.022404074668884277,0.02235659584403038,215
0.021824482828378677,0.05523606762290001,216
0.025664327666163445,0.03462119773030281,217
0.030160125344991684,0.026503225788474083,218
0.021987490355968475,0.02653862163424492,219
0.01671185903251171,0.031130801886320114,220
0.01743193157017231,0.02107406221330166,221
0.022821778431534767,0.027136066928505898,222
0.02130734734237194,0.02528306283056736,223
0.020370017737150192,0.020846785977482796,224
0.018598394468426704,0.034786518663167953,225
0.02175726369023323,0.01715257577598095,226
0.020640095695853233,0.027131063863635063,227
0.019184058532118797,0.018476227298378944,228
0.01998291164636612,0.04401424154639244,229
0.019448185339570045,0.03452093526721001,230
0.017255516722798347,0.027588164433836937,231
0.0236197542399168,0.02477545663714409,232
0.022608667612075806,0.027782877907156944,233
0.019748955965042114,0.029194584116339684,234
0.02312317118048668,0.02528170868754387,235
0.019437935203313828,0.02781522646546364,236
0.02116921730339527,0.020351653918623924,237
0.017535515129566193,0.03498779609799385,238
0.018195537850260735,0.03233662620186806,239
0.024341702461242676,0.02682092785835266,240
0.021938161924481392,0.023585885763168335,241
0.018062952905893326,0.024563487619161606,242
0.016198258846998215,0.01983727142214775,243
0.016952339559793472,0.036392465233802795,244
0.02159045822918415,0.03539222851395607,245
0.01850542239844799,0.030159421265125275,246
0.022529903799295425,0.019385945051908493,247
0.020316531881690025,0.021626479923725128,248
0.019894123077392578,0.036389149725437164,249
0.021136637777090073,0.020712200552225113,250
0.022416869178414345,0.03155752271413803,251
0.020530590787529945,0.024053465574979782,252
0.0211944542825222,0.02337845228612423,253
0.020014386624097824,0.021460477262735367,254
0.019591838121414185,0.02446134202182293,255
0.02137881889939308,0.02087428979575634,256
0.017459498718380928,0.028962740674614906,257
0.022070584818720818,0.02065565623342991,258
0.020822973921895027,0.028094612061977386,259
0.017845945432782173,0.027590012177824974,260
0.02006521448493004,0.023656362667679787,261
0.015321546234190464,0.02292402647435665,262
0.0215171929448843,0.0297110453248024,263
0.020557858049869537,0.020198339596390724,264
0.021891193464398384,0.02987992949783802,265
0.021738724783062935,0.03244585171341896,266
0.020874669775366783,0.029412932693958282,267
0.017259474843740463,0.022773616015911102,268
0.021170593798160553,0.030972501263022423,269
0.02133241482079029,0.024012528359889984,270
0.016782373189926147,0.02585633285343647,271
0.017921121791005135,0.021225083619356155,272
0.015531337819993496,0.017823005095124245,273
0.01426397729665041,0.020452870056033134,274
0.018375061452388763,0.017102696001529694,275
0.016222437843680382,0.025557275861501694,276
0.019682036712765694,0.019058406352996826,277
0.01638191007077694,0.019660213962197304,278
0.016893159598112106,0.025754719972610474,279
0.02052750438451767,0.022597167640924454,280
0.0224299319088459,0.027355147525668144,281
0.021448306739330292,0.027200642973184586,282
0.022235792130231857,0.025355679914355278,283
0.019445935264229774,0.03351253643631935,284
0.021020440384745598,0.01817333698272705,285
0.014880110509693623,0.017232919111847878,286
0.015789613127708435,0.025690684095025063,287
0.0176744032651186,0.023051952943205833,288
0.01863251067698002,0.028347250074148178,289
0.016518769785761833,0.01444232277572155,290
0.012757005169987679,0.01705683022737503,291
0.01483603660017252,0.02201228402554989,292
0.019016843289136887,0.015759490430355072,293
0.017190268263220787,0.019631145521998405,294
0.01581769995391369,0.01988329365849495,295
0.01982855051755905,0.026706155389547348,296
0.01730099320411682,0.015981286764144897,297
0.018516872078180313,0.03130600228905678,298
0.01815541461110115,0.0173203032463789,299
0.016510475426912308,0.01778772659599781,300
0.015255422331392765,0.018216097727417946,301
0.01822446659207344,0.01802804134786129,302
0.02013356238603592,0.011003094725310802,303
0.01689220406115055,0.014945236966013908,304
0.013991870917379856,0.017886705696582794,305
0.013919984921813011,0.01380672212690115,306
0.01603033021092415,0.019739020615816116,307
0.019425800070166588,0.01274493895471096,308
0.01760077476501465,0.01891654171049595,309
0.016298724338412285,0.021728087216615677,310
0.01612519472837448,0.018167300149798393,311
0.014359289780259132,0.014788012020289898,312
0.013417054899036884,0.020962296053767204,313
0.01277483906596899,0.014840209856629372,314
0.014608651399612427,0.00850469060242176,315
0.0178242027759552,0.01705145090818405,316
0.01367170549929142,0.009240287356078625,317
0.013134821318089962,0.013808867894113064,318
0.013476620428264141,0.013987363316118717,319
0.01641620695590973,0.016087723895907402,320
0.01611883006989956,0.013697735033929348,321
0.016549549996852875,0.018997063860297203,322
0.01325899362564087,0.017156818881630898,323
0.016942357644438744,0.0159185491502285,324
0.014926528558135033,0.024613559246063232,325
0.012195180170238018,0.01837538368999958,326
0.01476703304797411,0.013141870498657227,327
0.017200911417603493,0.01303448248654604,328
0.015787040814757347,0.020513953641057014,329
0.016006916761398315,0.013453149236738682,330
0.014713173732161522,0.01823110319674015,331
0.015413107350468636,0.00912567786872387,332
0.016044341027736664,0.007812724448740482,333
0.01732690818607807,0.010153943672776222,334
0.011153532192111015,0.009798235259950161,335
0.01315310038626194,0.008960574865341187,336
0.01621878519654274,0.009171044453978539,337
0.014824594371020794,0.009018007665872574,338
0.015931421890854836,0.022853927686810493,339
0.01608133688569069,0.016876278445124626,340
0.012396746315062046,0.007093173451721668,341
0.011586559936404228,0.007798147387802601,342
0.011431936174631119,0.010201024822890759,343
0.009222852997481823,0.008187015540897846,344
0.012102889828383923,0.019158629700541496,345
0.017840774729847908,0.00799547228962183,346
0.014119659550487995,0.01135228294879198,347
0.013683865778148174,0.01632615365087986,348
0.014538039453327656,0.025178631767630577,349
0.014765541069209576,0.009162112139165401,350
0.012451011687517166,0.007692794781178236,351
0.014198068529367447,0.02332465723156929,352
0.013633142225444317,0.017951464280486107,353
0.014626323245465755,0.009799729101359844,354
0.011517299339175224,0.014308561570942402,355
0.013421948999166489,0.015836456790566444,356
0.015444735065102577,0.011351937428116798,357
0.009471568278968334,0.007830290123820305,358
0.0104702552780509,0.012102645821869373,359
0.01013199519366026,0.010858087800443172,360
0.011661621741950512,0.007770329248160124,361
0.012507006525993347,0.008476895280182362,362
0.010412677191197872,0.009468471631407738,363
0.009154214523732662,0.008852537721395493,364
0.011528675444424152,0.009567768312990665,365
0.011595005169510841,0.012892589904367924,366
0.013471064157783985,0.009331142529845238,367
0.01468637678772211,0.009357508271932602,368
0.01447321381419897,0.015870261937379837,369
0.013840331695973873,0.016268683597445488,370
0.01601600833237171,0.008655468933284283,371
0.012844139710068703,0.012036320753395557,372
0.011626367457211018,0.006549202837049961,373
0.00827116146683693,0.008151198737323284,374
0.012048051692545414,0.00877468567341566,375
0.010069134645164013,0.011885201558470726,376
0.009892712347209454,0.00921943411231041,377
0.009361750446259975,0.00953030213713646,378
0.010413487441837788,0.006774546578526497,379
0.008604663424193859,0.0050281016156077385,380
0.011251739226281643,0.010492956265807152,381
0.011489948257803917,0.007368921302258968,382
0.011597272008657455,0.012540358118712902,383
0.012291284278035164,0.010643035173416138,384
0.010647769086062908,0.007275690790265799,385
0.010232212953269482,0.01048396434634924,386
0.012914849445223808,0.00664233835414052,387
0.01388496719300747,0.0074767726473510265,388
0.010232999920845032,0.010001291520893574,389
0.014826714061200619,0.018092535436153412,390
0.014609340578317642,0.015124249272048473,391
0.013314884155988693,0.01266441773623228,392
0.011868608184158802,0.008656947873532772,393
0.010099779814481735,0.007414435502141714,394
0.011404100805521011,0.012861881405115128,395
0.014878244139254093,0.010953517630696297,396
0.013262704014778137,0.013322977349162102,397
0.014130828902125359,0.011983023025095463,398
0.00961466133594513,0.00924176350235939,399
0.012294337153434753,0.008866836316883564,400
0.013704276643693447,0.013774224556982517,401
0.01800711639225483,0.012754694558680058,402
0.016588028520345688,0.012818227522075176,403
0.01393694244325161,0.013110061176121235,404
0.013294738717377186,0.012528663501143456,405
0.012179670855402946,0.013757904060184956,406
0.013365615159273148,0.010178728960454464,407
0.012921513058245182,0.006467925384640694,408
0.012650017626583576,0.013216567225754261,409
0.012180540710687637,0.005041584838181734,410
0.009211326949298382,0.007608794141560793,411
0.008858962915837765,0.009373256005346775,412
0.008497440256178379,0.006372333969920874,413
0.009421086870133877,0.009858045727014542,414
0.009025036357343197,0.0056815966963768005,415
0.00992080569267273,0.00894070789217949,416
0.010437339544296265,0.0067139589227736,417
0.010167473927140236,0.00592820206657052,418
0.012394372373819351,0.01214645430445671,419
0.015621455386281013,0.011946179904043674,420
0.015826208516955376,0.01143195852637291,421
0.011503105983138084,0.01235381979495287,422
0.016295427456498146,0.013168073259294033,423
0.012843528762459755,0.005131223704665899,424
0.010112241841852665,0.009144272655248642,425
0.011490805074572563,0.009758563712239265,426
0.00843201857060194,0.00874443631619215,427
0.00985313393175602,0.007397746201604605,428
0.00932344887405634,0.007976069115102291,429
0.009889129549264908,0.009935838170349598,430
0.009872726164758205,0.006772431544959545,431
0.008028682321310043,0.0072425128892064095,432
0.007769210264086723,0.009672971442341805,433
0.009649696759879589,0.01015537977218628,434
0.011643262580037117,0.009908467531204224,435
0.013205576688051224,0.008248919621109962,436
0.010871771723031998,0.009775368496775627,437
0.011910909786820412,0.012904378585517406,438
0.012861592695116997,0.012706255540251732,439
0.012951980344951153,0.00946095958352089,440
0.011697972193360329,0.011266940273344517,441
0.01141834631562233,0.010327104479074478,442
0.010673238895833492,0.009232843294739723,443
0.012984043918550014,0.012685626745223999,444
0.015548876486718655,0.009528547525405884,445
0.009165648370981216,0.009633987210690975,446
0.007883144542574883,0.007633573841303587,447
0.010511521250009537,0.01163390651345253,448
0.009930012747645378,0.005965930875390768,449
0.006813374813646078,0.005540591198951006,450
0.007743223570287228,0.011039664037525654,451
0.010438257828354836,0.012608303688466549,452
0.009722849354147911,0.0065511493012309074,453
0.010351336561143398,0.009906097315251827,454
0.014956336468458176,0.01417490467429161,455
0.013519746251404285,0.007424234412610531,456
0.010524324141442776,0.007887602783739567,457
0.00773503677919507,0.006757831666618586,458
0.009099122136831284,0.007583471946418285,459
0.009539065882563591,0.0037604619283229113,460
0.010462081991136074,0.006675753276795149,461
0.011064616963267326,0.00840694084763527,462
0.010851975530385971,0.003975065425038338,463
0.010484123602509499,0.005666593089699745,464
0.00893605686724186,0.008680217899382114,465
0.009546530432999134,0.010077611543238163,466
0.009145415388047695,0.007185027934610844,467
0.012281744740903378,0.00922535452991724,468
0.009502673521637917,0.008920756168663502,469
0.008518191985785961,0.004753392655402422,470
0.007389317732304335,0.004961824510246515,471
0.00798726361244917,0.004323704168200493,472
0.008913757279515266,0.009354803711175919,473
0.010490690357983112,0.007172918412834406,474
0.010718421079218388,0.007118424400687218,475
0.009015723131597042,0.007103477604687214,476
0.008905785158276558,0.01086670532822609,477
0.012649408541619778,0.008025524206459522,478
0.011739665642380714,0.005649701692163944,479
0.010756611824035645,0.007210567127913237,480
0.011281508952379227,0.008111772127449512,481
0.011647102423012257,0.007277223747223616,482
0.008562048897147179,0.006269009318202734,483
0.00818729493767023,0.00815072562545538,484
0.009708485566079617,0.007717270869761705,485
0.008717737160623074,0.007741844747215509,486
0.00817806739360094,0.007043546065688133,487
0.008538085967302322,0.006783491466194391,488
0.00672660768032074,0.008405867964029312,489
0.006916177459061146,0.006828281097114086,490
0.008311732672154903,0.007520944345742464,491
0.009237796068191528,0.007123294286429882,492
0.008030686527490616,0.011195818893611431,493
0.010261477902531624,0.005937771871685982,494
0.009359678253531456,0.011064994148910046,495
0.008347254246473312,0.003565181279554963,496
0.006898196414113045,0.008098358288407326,497
0.008417191915214062,0.006793795619159937,498
0.008391491137444973,0.006785761099308729,499
